Datetime Id(GSM_CELL),Moid(GSM_CELL),Bsc(GSM_CELL),ID,小区名,网格九分区,网格,无线接入性,下行TBF建立成功率,切换成功率,每Erl掉话数,上行6-7级质差话务比例（六忙时）,下行6-7级质差话务比例（六忙时）,GSM质差话务占比(六忙时),GSM上下行质差话务比例,最差小区次数,高掉话最差小区次数,高拥塞最差小区次数,寻呼成功率,TCH话务量,半速率比例,随机接入成功率,TCH拥塞率(考核算法),话务掉话比,上行底噪,EDGE下行速率,GPRS下行速率,掉话率(最差小区考核算法),TCH掉话率(不含切换),干扰系数,总流量(MB),PDCH使用数,TCH信道完好率,TCH定义信道数,TCH可用信道数,SDCCH指配成功率,SDCCH拥塞率,SDCCH掉话率,TCH指配成功率,PDCH下行复用度(旧),PDCH下行复用度(新),寻呼拥塞总数,信道利用率,TBF掉线率,上行覆盖率,下行覆盖率,高干扰小区数(4-5级干扰>30%),上行高质差小区数(6-7级质差>5%),下行高质差小区数(6-7级质差>5%),小区数,上行6-7级质差话务比例（六忙时-室内）,下行6-7级质差话务比例（六忙时-室内）,上行6-7级质差话务比例（六忙时-室外）,下行6-7级质差话务比例（六忙时-室外）,GSM语音质量,高流量小区个数,TBF下行申请数,TCH掉话次数,TCH申请数,上行弱信号掉话,下行弱信号掉话,双向弱信号掉话,上行质差掉话,下行质差掉话,双向质差掉话,TA掉话,突然掉话,
2016/5/23,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999003,1,0.998773,0.3335557,0.01609023,0.03091654,0.02350339,,,,,,14.99,0,0.9993353,0,179.88,0.005302597,144.764,6.147766,0.003503854,0.007824726,1.051978,147.5498,38.72,1,26,26,0.999003,0,0.00338524,1,1.304112,1.039928,0,0.4590598,0.01220129,0.9277632,0.9036576,0,0,0,1,,,,,0.9764966,0,38710,5,639,2,0,3,0,0,0,0,0,
2016/5/23,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9969128,0.9999576,0.986731,0.1628665,0.0114835,0.01733712,0.01441031,,,,,,18.42,0,0.9986111,0,368.4,0.01625915,143.7497,4.901919,0.00104712,0.005110733,1.086533,74.66411,25,1,28,28,0.9986111,0,0.003122212,0.9982993,1.283221,1.026831,0,0.3446032,0.0115252,0.9598559,0.9534861,0,0,0,1,,,,,0.9855897,0,23611,3,587,0,0,2,0,1,0,0,0,
2016/5/23,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996292,0.9999346,0.9954767,0.1021003,0.0286377,0.0261222,0.02737995,,,,,,68.56,0,0.9997219,0,587.6572,0.0001248751,87.90501,7.239386,0.0009067358,0.002893758,1.058863,374.155,68.54,1,56,56,0.9996292,0,0.004667663,1,2.081029,1.253332,1,0.5440477,0.02034613,0.8623638,0.8107138,0,0,0,1,,,,,0.9726201,1,107050,7,2419,0,1,2,1,1,0,0,2,
2016/5/24,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.998664,1,0.997619,0.1246883,0.009173753,0.01265939,0.01091657,,,,,,8.02,0,0.998664,0,481.2,0,125.7939,2.757822,0.001336898,0.003030303,1.00006,59.08121,16.61,1,26,26,0.998664,0,0.004781421,1,1.276781,1.031434,0,0.2105128,0.01075766,0.9439213,0.9329419,0,0,0,1,,,,,0.9890834,0,16493,1,330,0,0,1,0,0,0,0,0,
2016/5/24,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9948534,1,0.9802794,0.8849558,0.02744778,0.02454554,0.02599666,,,,,,10.17,0,0.9980218,0,67.8,0.02359823,159.6411,21.73498,0.006373938,0.02866242,1.585922,43.32046,11.92,1,28,28,0.9980218,0,0.00776699,0.9968254,1.233808,1.032901,0,0.1753175,0.01174374,0.9132687,0.9393107,0,0,0,1,,,,,0.9740033,0,10442,9,314,4,0,3,0,2,0,0,0,
2016/5/24,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9986631,0.999983,0.9959728,0.1999556,0.06317556,0.01231617,0.03774587,,,,,,45.01,0,0.998496,0,270.06,0.076445,101.9486,8.587162,0.002155637,0.005897772,2.433408,166.6448,34.96,1,56,56,0.9986631,0,0.002356506,1,2.040055,1.159918,0,0.3173413,0.02628545,0.9196208,0.8149865,0,1,0,1,,,,,0.9622541,1,58692,9,1526,0,1,6,0,1,0,0,1,
2016/5/28,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9980763,1,0.9965278,0.06540222,0.01047456,0.01034974,0.01041215,,,,,,15.29,0.01635056,1,0,458.7,0,137.1767,18.65046,0.001375516,0.001626016,1.000037,200.3896,50.95,1,26,26,0.9996992,0,0.00310559,0.9983766,1.300521,1.030133,0,0.5661538,0.02252834,0.937229,0.9268158,0,0,0,1,,,,,0.9895878,1,49981,1,615,0,0,1,0,0,0,0,0,
2016/5/28,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9960364,1,0.9893073,0.2963841,0.01557439,0.01319209,0.01438324,,,,,,16.87,0,0.9996849,0,202.44,0.0001274405,133.0365,16.81037,0.001980982,0.00915751,1.011903,79.40057,28.61,1,28,28,0.9996849,0,0.009165613,0.9963503,1.282157,1.030141,0,0.3609524,0.02236093,0.9535866,0.9562204,0,0,0,1,,,,,0.9856167,0,25832,5,546,0,0,4,0,0,0,0,1,
2016/5/28,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9986775,0.9974461,0.9954776,0.2206932,0.05329918,0.02739837,0.04034878,,,,,,77.03,0,0.9996938,0,192.575,0.003806964,73.02177,26.16965,0.002910502,0.005766621,1.689994,361.1353,72.25,1,56,56,0.9996938,0,0.004461141,0.9989834,2.772252,1.344963,0,0.5923809,0.0234238,0.8655351,0.7792181,0,1,0,1,,,,,0.9596512,1,178157,17,2948,0,0,12,0,0,0,0,5,
2016/6/2,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9967949,1,1,0.2824859,0.007281553,0.007944635,0.007613094,,,,,,7.08,0.005649718,1,0,212.4,0,160.0245,3.312096,0.002739726,0.006430868,1.000248,73.38248,18.39,0.6,26,16,1,0,0.002070393,0.9967949,1.291913,1.034152,0,0.2176923,,0.9724919,0.9626779,0,0,0,1,,,,,0.9923869,0,18958,2,311,0,0,2,0,0,0,0,0,
2016/6/2,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9993561,1,0.9920792,0.249066,0.01161099,0.014689,0.01314999,,,,,,8.03,0,0.9993561,0,240.9,0.002843425,121.3983,3.029812,0.001614205,0.006578947,1.040181,24.05972,9.99,0.6,28,17,0.9993561,0,0.003868472,1,1.251371,1.021583,0,0.1430159,,0.9508788,0.9656177,0,0,0,1,,,,,0.98685,0,9429,2,304,0,0,2,0,0,0,0,0,
2016/6/2,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9998168,1,0.9937192,0.2484913,0.01607554,0.01419723,0.01513638,,,,,,28.17,0,0.9998168,0,153.6545,0.000142849,100.3963,4.917119,0.003407683,0.006205674,1.012314,153.8309,34.54,0.6,56,34,0.9998168,0,0.00646711,1,1.862755,1.135589,0,0.2488492,,0.8677438,0.8063184,0,0,0,1,,,,,0.9848636,1,54737,7,1128,0,1,6,0,0,0,0,0,
2016/6/3,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9996132,0.9997417,0.9933333,0.3851091,0.01729126,0.02766507,0.02247816,,,,,,7.79,0.03465982,0.9996132,0,116.85,0,126.0534,19.17228,0.004860268,0.008241759,1.003301,196.4489,34.13,1,26,26,0.9996132,0,0.0012,1,1.740773,1.190202,0,0.3582906,0.01426443,0.9260466,0.905134,0,0,0,1,,,,,0.9775218,0,42592,3,364,0,0,3,0,0,0,0,0,
2016/6/3,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9992764,0.9999433,0.9869338,0.3092783,0.01437367,0.01607578,0.01522472,,,,,,9.7,0,0.9985528,0,194,0.001245847,153.7729,16.66867,0.002120141,0.008849557,1.14523,76.37418,19.63,1,28,28,0.9992764,0,0.003762227,1,1.249919,1.029885,0,0.2327778,0.01960531,0.9484225,0.9525439,0,0,0,1,,,,,0.9847753,0,17646,3,339,1,0,2,0,0,0,0,0,
2016/6/3,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9976912,0.9953206,0.9945818,0.1555555,0.02505946,0.02388327,0.02447136,,,,,,45,0,0.9993213,0.0005889282,337.5,0.1992131,59.03616,29.22629,0.001774623,0.004129793,2.31664,286.5934,44.15,1,56,56,0.9994571,0,0.001784979,0.9982332,3.112673,1.788149,0,0.3537698,0.01697489,0.8587262,0.7681931,0,0,0,1,,,,,0.9755287,1,108560,7,1695,0,0,0,0,1,0,0,6,
2016/5/25,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9981995,0.9999695,0.9979057,0.3063726,0.006615833,0.02570356,0.0161597,,,,,,16.32,0,0.9978394,0,195.84,0,138.9955,4.355613,0.003287311,0.008665511,1.000151,120.8914,33.64,1,26,26,0.9981995,0,0.002215657,1,1.263103,1.034355,0,0.4270085,0.01081829,0.9372057,0.9161163,0,0,0,1,,,,,0.9838403,0,32757,5,577,0,1,4,0,0,0,0,0,
2016/5/25,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9976375,0.9999563,0.9869252,0.2685285,0.01124782,0.01070716,0.01097749,,,,,,18.62,0,0.9994748,0,186.2,0.002701296,136.502,23.95957,0.002305033,0.009208103,1.496394,72.4256,24.08,1,28,28,0.9994748,0,0.006227296,0.9981618,1.253332,1.031198,0,0.3388889,0.01611898,0.969825,0.9747535,0,0,0,1,,,,,0.9890225,0,22858,5,543,1,1,2,0,0,0,0,1,
2016/5/25,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9989472,0.999912,0.9967159,0.2976612,0.05399502,0.01481573,0.03440538,,,,,,70.55,0,0.999436,0,169.32,0.09971575,92.50103,9.452349,0.003202665,0.008300396,2.758054,290.1465,65.92,1,56,56,0.999342,0,0.006338695,0.9996049,1.978655,1.166767,1,0.5415476,0.02238613,0.9549477,0.8250405,0,1,0,1,,,,,0.9655946,1,102271,21,2530,0,5,12,0,0,0,0,4,
2016/5/26,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9981765,1,1.001124,0,0.008973271,0.01399885,0.01148606,,,,,,12.44,0,0.9981765,0,,0,150.3879,14.39074,0,0,1.000326,105.9185,33.81,1,26,26,0.9981765,0,0.005319149,1,1.278718,1.02852,0,0.3952991,0.01316775,0.9485999,0.9096904,0,0,0,1,,,,,0.9885139,0,36019,0,474,0,0,0,0,0,0,0,0,
2016/5/26,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9976141,1,0.9789842,0.3156233,0.01180716,0.01331695,0.01256206,,,,,,19.01,0,0.9990215,0,190.1,0.001123051,118.8502,26.92877,0.002268431,0.01140684,1.271115,69.07782,27.3,1,28,28,0.9995108,0,0.003974168,0.9981025,1.279817,1.024316,0,0.3675397,0.01494198,0.9680454,0.969651,0,0,0,1,,,,,0.987438,0,24331,6,526,0,0,4,0,1,0,0,1,
2016/5/26,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9983134,0.9998392,0.9966936,0.2185315,0.08091828,0.01421475,0.04756652,,,,,,68.64,0,0.9994056,0,257.4,0.144844,87.36947,3.208163,0.002076843,0.005966587,3.105175,228.0385,67.2,1,56,56,0.9995047,0,0.003871736,0.9988081,1.903987,1.126584,0,0.5390476,0.02825312,0.9807383,0.8248562,0,1,0,1,,,,,0.9524335,1,105744,15,2514,0,5,8,0,2,0,0,0,
2016/5/29,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,1,0.9999546,0.9976608,0.1184133,0.02026707,0.01907927,0.01967317,,,,,,16.89,0.003552398,1,0,506.7,0.004418775,143.333,10.4065,0.001417434,0.003490401,1.046032,171.497,43.77,1,26,26,1,0,0.000698324,1,1.307202,1.039852,0,0.5184615,0.01378055,0.8946033,0.8418446,0,0,0,1,,,,,0.9803268,1,44035,2,573,0,0,2,0,0,0,0,0,
2016/5/29,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,1,1,0.9869215,0.6747638,0.01142115,0.01261069,0.01201592,,1,1,0,,7.41,0,0.9993234,0,74.1,0.0002929115,119.6088,2.928571,0.005123826,0.01976285,1.008104,29.0928,12.9,1,28,28,1,0,0.005423729,1,1.297744,1.02148,0,0.1611905,,0.9723362,0.9749509,0,0,0,1,,,,,0.9879841,0,12842,5,253,0,1,2,0,0,0,0,2,
2016/5/29,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9921746,0.9974837,0.9956286,0.3913416,0.04566613,0.01766232,0.03166422,,,,,,81.77,0,0.9943575,0,132.6,0.0001965988,85.55461,24.68384,0.004377144,0.01096642,1.180026,418.8986,74.08,1,56,56,0.9942147,0,0.004260007,0.997948,2.650593,1.320889,1,0.6184524,0.02542727,0.8757884,0.7886539,0,0,0,1,,,,,0.9683357,1,179631,32,2918,0,2,26,0,3,0,0,1,
2016/5/31,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9761194,1,0.9943503,0,0.005477238,0.02481423,0.01514573,,,,,,5.79,0,0.9761194,0,,0.005204296,149.0019,16.71159,0,0,1.055531,46.63981,14.7,1,26,26,0.9761194,0,0.00233827,1,1.293928,1.040799,0,0.1751282,,0.9316692,0.8863319,0,0,0,1,,,,,0.9848543,0,15061,0,226,0,0,0,0,0,0,0,0,
2016/5/31,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9988956,0.9998491,0.9943522,0.2392043,0.01987895,0.02342701,0.02165298,,,,,,79.43,0.6243233,0.9997977,0,238.29,2.961734E-05,83.68119,5.488836,0.002191781,0.006146878,1.005894,453.262,74.34,0.7321429,56,41,0.9998651,0,0.008169251,0.9990304,2.533357,1.346673,1,0.6101984,0.01718008,0.854916,0.7877073,0,0,0,1,,,,,0.978347,1,152449,19,3091,1,0,16,0,0,0,0,2,
2016/6/4,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9973853,0.9999502,0.9988701,0.05760369,0.005844454,0.01349108,0.009667766,,,,,,17.36,0.001728111,0.9993669,0,1041.6,0.0001340797,134.5357,3.868096,0.0006738544,0.001669449,1.004726,173.6578,41.09,1,26,26,0.9990503,0,0.002301874,0.9983333,1.295315,1.035742,0,0.4995727,0.02180846,0.9502108,0.8946384,0,0,0,1,,,,,0.9903322,1,40140,1,599,0,0,1,0,0,0,0,0,
2016/6/4,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,1,1,0.9685284,0.3069054,0.01628023,0.01852872,0.01740448,,,,,,19.55,0,1,0,167.5714,0.001862101,139.7206,6.911261,0.002649508,0.009803922,1.040578,83.5623,26.88,1,28,28,1,0,0.005224206,1,1.257539,1.024798,0,0.3684921,0.01358234,0.9333546,0.9452519,0,0,0,1,,,,,0.9825955,0,26118,6,612,3,1,1,0,1,0,0,0,
2016/6/4,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9971594,0.9994747,0.9963329,0.3127443,0.03966463,0.02079831,0.03023147,,,,,,76.74,0,0.9996876,0,164.4429,0.001400094,79.11843,30.68064,0.003467492,0.008424008,1.702882,370.4896,70.14,1,56,56,0.9996095,0,0.004336172,0.997549,2.515304,1.304499,0,0.5828571,0.0172451,0.8711379,0.7689914,0,0,0,1,,,,,0.9697685,1,148487,24,2849,1,2,15,0,2,0,0,4,
2016/6/7,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9992862,1,0.9988713,0.1823708,0.007939291,0.007913598,0.007926445,,,,,,16.45,0,1,0,329,0.0001495752,137.7768,10.27174,0.002077562,0.005199307,1.003051,112.059,31.62,1,26,26,0.9992862,0,0.003303965,1,1.246274,1.035405,0,0.4108547,0.009039041,0.9462204,0.9207936,0,0,0,1,,,,,0.9920735,0,32064,3,577,0,0,1,0,0,0,0,2,
2016/5/27,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9952555,0.9999712,0.9989605,0.2834467,0.01685778,0.0225093,0.01968354,,,,,,17.64,0,0.9952555,0,151.2,0.0009633013,142.1057,6.672713,0.00464191,0.008944544,1.057518,124.3165,34.17,1,26,26,0.9952555,0,0.002620741,1,1.272498,1.022775,0,0.4428205,0.02407938,0.9121628,0.8924192,0,0,0,1,,,,,0.9803165,0,34752,5,559,0,0,5,0,0,0,0,0,
2016/5/27,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9995814,1,0.9881703,0.090009,0.01056746,0.01881293,0.0146902,,,,,,22.22,0,0.9987442,0,444.4,0.001465768,125.7974,27.33087,0.001014542,0.003490401,1.047384,80.90166,27.89,1,28,28,0.9995814,0,0.006273526,1,1.309532,1.02882,0,0.3976984,0.0218495,0.9513635,0.9394121,0,0,0,1,,,,,0.9853098,0,25955,2,573,1,0,0,0,1,0,0,0,
2016/5/27,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9984501,0.9999089,0.9970871,0.1485332,0.04012628,0.01340078,0.02676353,,,,,,80.79,0,0.9988236,0,372.8769,0.001620775,89.68975,14.07376,0.001571377,0.004489338,1.336869,364.9244,70.76,1,56,56,0.9988236,0,0.004235256,0.999626,2.391076,1.253497,0,0.6013889,0.02846586,0.8867121,0.8082609,0,0,0,1,,,,,0.9732365,1,142638,12,2673,0,1,9,0,0,0,0,2,
2016/6/1,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,1,1,1,0.2053388,0.003768359,0.01129212,0.007530239,,,,,,9.74,0.03182752,1,0,292.2,0,142.9362,3.282588,0.002466091,0.00621118,1.000966,67.25455,17.4,1,26,26,1,0,0.00209205,1,1.258116,1.025253,0,0.2319658,0.008596549,0.9575719,0.9216368,0,0,0,1,,,,,0.9924698,0,17955,2,322,0,0,2,0,0,0,0,0,
2016/6/1,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.996124,0.9999166,0.986376,0.7092199,0.01970592,0.01874468,0.0192253,,,,,,8.46,0,1,0,84.6,0.0008485575,155.4771,3.796894,0.004608295,0.0233463,1.036438,46.93351,13.1,1,28,28,1,0,0.002489627,0.996124,1.23913,1.021637,0,0.1711111,0.02275662,0.94724,0.9484749,0,0,0,1,,,,,0.9807747,0,11992,6,257,0,0,5,0,0,0,0,1,
2016/6/1,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9975406,0.9998683,0.9973817,0.1484965,0.02376797,0.01600584,0.01988691,,,,,,80.81,0.4245762,0.9981213,0,346.3286,0.009834679,83.02096,26.50339,0.001534079,0.003944773,1.945398,451.1848,76.15,0.7321429,56,41,0.9981964,0,0.004031338,0.999343,2.566462,1.345714,0,0.6228572,0.02213272,0.877412,0.8048568,0,0,0,1,,,,,0.9801131,1,159494,12,3042,1,0,9,0,1,0,0,1,
2016/6/6,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9876273,0.9998994,,0.2156722,0.007569492,0.01205733,0.009813409,,,,,,13.91,0,0.9894068,0,208.65,0,136.3145,18.12305,0.003159558,0.005405406,1,125.6325,31.06,1,26,26,0.9894068,0,0.002168413,0.9982014,1.248265,1.024982,0,0.384359,0.009909272,0.9422129,0.91605,0,0,0,1,,,,,0.9901866,0,29839,3,555,0,0,3,0,0,0,0,0,
2016/6/6,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9961532,0.9999601,,0.1049318,0.01165973,0.0115431,0.01160142,,,,,,19.06,0,0.9995646,0,571.8,0.001432591,166.7493,27.35913,0.0007415647,0.003424658,1.072755,90.90569,25.8,1,28,28,0.9995646,0,0.006121557,0.996587,1.257083,1.026803,0,0.3560317,0.01646203,0.9406016,0.9572855,0,0,0,1,,,,,0.9883986,0,25077,2,584,0,0,0,0,2,0,0,0,
2016/6/6,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9994596,0.9999253,,0.4201092,0.02306046,0.02099792,0.02202919,,,,,,71.41,0,0.9998317,0,119.0167,0.000110056,82.3432,3.405868,0.004671078,0.01116902,1.007971,294.9597,68.16,1,56,56,0.9998317,0,0.005116398,0.9996278,2.100575,1.207306,0,0.5538492,0.0185788,0.8399436,0.7820694,0,0,0,1,,,,,0.9779708,1,120475,30,2686,5,1,19,0,2,0,0,3,
2016/6/10,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.997962,0.9999667,0.9989259,0.1693002,0.006770894,0.01471873,0.01074481,,,,,,17.72,0.003950339,0.9997151,0,354.4,0,163.7658,5.461295,0.00188798,0.004411765,1.000131,275.1558,58.5,1,26,26,0.9994302,0,0.004087591,0.9985316,1.31719,1.023506,0,0.651453,0.0160121,0.932473,0.8695652,0,0,0,1,,,,,0.9892552,,60144,3,680,0,1,1,0,0,0,0,1,
2016/6/10,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.995267,1,0.9837524,0.226142,0.01062328,0.02266656,0.01664492,,,,,,22.11,0.001356852,0.9981238,0,265.32,0.001399351,144.6235,18.43034,0.001609787,0.007173601,1.025635,118.8531,36.01,1,28,28,0.9981238,0,0.008308157,0.9971388,1.3,1.04253,0,0.4612699,0.01261462,0.9281595,0.9009064,0,0,0,1,,,,,0.9833551,,36862,5,697,1,0,2,0,0,0,0,1,
2016/6/10,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.999467,0.9950217,0.9954538,0.2001,0.0239793,0.02133991,0.0226596,,,,,,79.96,0,1,0,266.5333,0.004017631,80.17576,28.53854,0.001978457,0.005,1.259703,457.2618,77.05,1,56,56,0.9997792,0,0.003702881,0.9996876,2.918967,1.450876,0,0.6230556,0.02132136,0.8601528,0.81429,0,0,0,1,,,,,0.9773404,,195850,16,3200,1,3,9,0,0,0,0,4,
2016/6/16,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9913725,0.9999408,0.9986911,0.2050581,0.008003036,0.01271834,0.01036069,,,,,,14.63,0,0.9913725,0,292.6,0.0008022344,133.8656,10.44665,0.002377179,0.005882353,1.011439,112.3685,33.14,1,26,26,0.9913725,0,0.003219316,1,1.277562,1.034483,0,0.4082906,0.01069022,0.9409425,0.8979378,0,0,0,1,,,,,0.9896393,0,33797,3,510,0,0,0,0,0,1,0,2,
2016/6/16,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9771026,1,0.9833689,0.1930502,0.00879251,0.02076818,0.01478035,,,,,,20.72,0,0.9766623,0,207.2,0.0008670748,118.5829,22.54226,0.002162162,0.006825938,1.02349,72.09001,26.7,1,28,28,0.9771026,0,0.004946043,1,1.257095,1.022483,0,0.3763492,0.01889925,0.9492622,0.9649276,0,0,0,1,,,,,0.9852197,0,23887,4,586,2,0,1,0,1,0,0,0,
2016/6/16,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9992872,0.9999458,0.9935785,0.1437815,0.01051738,0.0181086,0.01431299,,,,,,69.55,0,0.9999142,0,321,3.22742E-05,78.03816,13.99801,0.001686778,0.003566334,1.021059,333.8057,72.8,1,56,56,1,0,0.004528434,0.9992872,2.2137,1.250596,0,0.564881,0.01939829,0.8675134,0.8218657,0,0,0,1,,,,,0.985687,1,129123,10,2804,0,0,7,0,0,0,0,3,
2016/5/30,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9754304,0.9998778,0.9967602,0.06468305,0.005082983,0.01698551,0.01103425,,,,,,15.46,0,0.977397,0,927.6,0.0007696862,156.2697,3.323043,0.0007142857,0.002016129,1.020249,130.0244,32.06,1,26,26,0.977397,0,0.001508865,0.9979879,1.272272,1.02309,0,0.4061539,0.01083489,0.9361038,0.9099151,0,0,0,1,,,,,0.9889657,0,32722,1,496,0,0,1,0,0,0,0,0,
2016/5/30,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9954862,0.9996947,0.9952651,0.3996803,0.04291998,0.03049524,0.03670761,,,,,,75.06,0,0.9971813,0,140.7375,0.001318885,80.88152,10.2968,0.004117345,0.01098901,1.287089,452.9692,73.06,1,56,56,0.9973094,0,0.009028289,0.9981719,2.572635,1.380364,1,0.5877778,0.02536206,0.8143457,0.7513641,0,0,0,1,,,,,0.9632924,1,147401,30,2730,2,0,26,0,0,0,0,2,
2016/6/5,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,1,0.9999263,1,0.1824818,0.0212599,0.0175488,0.01940435,,,,,,16.44,0.003649635,1,0,328.8,0,150.3256,15.68803,0.002457002,0.006396588,1.000309,203.5392,43.21,1,26,26,1,0,0.003848845,1,1.286235,1.038357,0,0.509829,0.009073769,0.9226165,0.8953084,0,0,0,1,,,,,0.9805956,1,40689,3,469,0,0,3,0,0,0,0,0,
2016/6/5,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.99447,0.9999766,0.9891576,0.5780347,0.01601662,0.01747336,0.01674499,,,,,,24.22,0.1663914,0.9990458,0,103.8,0.0005733945,133.2202,3.700737,0.004796163,0.02147239,1.012933,151.3523,45.5,1,28,28,0.9990458,0,0.005427842,0.9954199,1.369164,1.03486,0,0.5533333,0.01107451,0.9048385,0.9085377,0,0,0,1,,,,,0.983255,0,42744,14,652,7,1,4,0,1,0,0,1,
2016/6/5,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9987437,0.9980344,0.9972447,0.2616279,0.0211338,0.01487692,0.01800536,,,,,,68.8,0,0.9997644,0,229.3333,3.655439E-05,72.786,36.47053,0.002317497,0.007075472,1.181858,457.3754,73.61,1,56,56,0.9999214,0,0.003645008,0.9988222,3.065736,1.436951,1,0.565119,0.01762353,0.9021887,0.8459724,0,0,0,1,,,,,0.9819946,1,200451,18,2544,0,1,15,0,0,0,0,2,
2016/6/9,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.998944,1,0.9991047,0.1014713,0.007732809,0.02173406,0.01473343,,,,,,19.71,0.02435312,0.998944,0,591.3,0,154.0124,10.60211,0.001028278,0.002436054,1.000091,313.829,59.78,1,26,26,0.998944,0,0.004349008,1,1.333923,1.040006,0,0.6794017,0.01437048,0.9190315,0.8523067,0,0,0,1,,,,,0.9852666,,58314,2,821,0,0,2,0,0,0,0,0,
2016/6/9,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.996718,0.9999799,0.9889993,0.2742947,0.01012567,0.01474128,0.01243348,,,,,,25.52,0.01920063,0.9989358,0,191.4,0.001133538,136.3419,20.15229,0.002378121,0.009032258,1.015869,173.4057,50.9,1,28,28,0.9992905,0,0.008815233,0.997426,1.307958,1.030221,0,0.606508,0.01768773,0.947665,0.9488816,0,0,0,1,,,,,0.9875665,,49753,7,775,0,1,3,0,1,0,0,2,
